app_name,review_text,rating,sentiment_label
Amazon,"Always late never on time, what's the point of subscription to prime? I'm always ending up just driving out and doing it myself with groceries and on the other end of the spectrum I could just buy with eBay and at least I'm guaranteed to get the item within the agreed upon time.",1,Negative
Amazon,Some items seem to take longer than others to arrive?Why? I am getting spoiled! I don't want to step into Walmart or TARGET anymore. It's dangerous to go shopping at Walmart on Clinton Highway...,3,Neutral
Amazon,"I can't download Amazon shopping on my tablet, that's strange when I had it downloaded on other tablet with the same name🤬😡🤬",1,Negative
Amazon,awesome no problem,5,Positive
Amazon,always can rely on Amazon,5,Positive
Amazon,won't OPEN PRIME VIDEO WHY NOT???,1,Negative
Amazon,"Wouldn't let me make a purchase because of their stupid security system even after I talked to customer service 3 times, got what I wanted from somewhere else. Amazon does not want your money for any big purchases please take it elsewhere.",1,Negative
Amazon,"I love Amazon but there are a couple of things that get under my skin. 1. for the past couple of months, the app doesn't work well with Gboard (the only keyboard I will use). 2. they will ban you from rating products and never tell you why with no way of fixing it. I've been banned for more than 2 years and they won't tell me why or fix it. I've been nothing but honest and never rude about my reviews.",2,Negative
Amazon,I gave these. many stars because of some issues I've had this far. I have a suggestion that maybe you'd like to implicate a code system for deliveries when leaving the order with an actual human. So no one really loses out on anything. Thank you and hope to have a better time with your company!!,4,Positive
Amazon,useless. no info available at all!@,1,Negative
Amazon,muy complicado,1,Negative
Amazon,Notification settings hard to get too. Two day shipping is often not 2 days. Predatory and anticompetitive practices.,1,Negative
Amazon,"Trying to change my password and it keeps putting me around in circles every time I get confirmation.It says please try again. Really annoying, Have done it multiple times in 1 day. Customers help did not help at all, it sucks",1,Negative
Amazon,good,5,Positive
Amazon,😀,5,Positive
Amazon,"Best,biggest online market to ever ship..I love it♡Seem like thye have almost anything you might be looking for ,coolest Name ,Services established Nation wolrdwide♡",5,Positive
Amazon,so for good,5,Positive
Amazon,honestly it's better to not pay for prime packages are always late anyway hardly on time can't get a refund if it is late because I didn't pay for speedy delivery so I might as well pay for the speed delivery so when it is not delivered on the promised day I can at least get the refund for the speedy delivery,3,Neutral
Amazon,easy to shop! no line up,5,Positive
Amazon,"I can find everything I need in one place. Quick, easy and everything at my fingertips.",5,Positive
Amazon,my app keeps backing me out saying it has a bug. not sure what to do I've tried restarting my phone and clearing the cache. nothing worked. it says to update the app but there is no new updates.,2,Negative
Amazon,I don't want this app.,1,Negative
Amazon,unfortunately the app has become totally useless in 2026 so I'm changing my rating and won't recommend at all,2,Negative
Amazon,"In this house we love packages, shopping and anything over the internet!",5,Positive
Amazon,"Get it fast feature, overnight shipping. 2 days later still waiting on delivery canceled items that were not delivered, 7 to 10 days for refund returns for items that don't work, 10 day wait on refund customer service is atrocious I have more money tied up in refunds than I do in purchases and I'm being told to call back in 10 days if I don't receive them. I've only had my membership for 14 days, already cancelled and deeply regret using this app!",1,Negative
Amazon,"it's great, love shopping from home, and returns are easy if needed.",5,Positive
Amazon,great service,5,Positive
Amazon,"Amazon price gouging is insane, can you stop with the greed?!!!",1,Negative
Amazon,is there an update to address app crashing?,3,Neutral
Amazon,Latest update ruined screenshot!!! Now it won't even let you screenshot a longer image due to their absolutely IDIOTIC unnecessary share feature! EVERY recent update for the past 2 years makes the app less and less usable and more annoying! I often screenshot five different similar items so I can quickly scroll back and forth in my screenshot folder to compare specs and prices. This is the most efficient way to do this and you're developers just ruined it!,1,Negative
Amazon,Charged twice for a monthly service I haven't used and both amazon and Google support refuse to process refund and bank account is negative,1,Negative
Amazon,I can't install this app on my new tablet. It's so much easier to see the merchandise on a bigger screen for some people. Please make it possible again.,1,Negative
Amazon,good to buy from Amazon,5,Positive
Amazon,"I ordered item, they received the money, and a few minutes later they said it was suspicious activity and blocked my account. As a result, I was left without my order and without an account (at least they returned my money) and I can't unblock it because I didn't receive the email. There is nothing in the app on the customer service page that could help. I sent them an email about this issue a month ago, but they still haven't responded",1,Negative
Amazon,Great price,5,Positive
Amazon,issue with pickup,1,Negative
Amazon,Often asks me to reconfirm payments and holds orders up while I try to confirm I only have 1 card.,2,Negative
Amazon,I'd be lost without Amazon shipping!,5,Positive
Amazon,app is super glitchy on my pixel 9 pro. please make some updates and I'll take my one star off and remove this comment.,1,Negative
Amazon,all good,5,Positive
Amazon,love it,5,Positive
Amazon,I originally wrote this review in '23 and every issue still exists in '26. The app goes back to the homepage every time I navigate to a different app. Want to research the item? Good luck picking up where you left off.,1,Negative
Amazon,"I cannot finish return process on Amazon app, this new AI not working it stopped working after the 3rd question. I had to call customer service to make a return, it took me 16 minutes to make a return. very frustrating.",1,Negative
Amazon,Amazon continues to go down hill. Terrible customer service and now they are making returns hard. We'll guess what? There are other options and I'm going to start using them.,1,Negative
Amazon,doesn't work properly on android,1,Negative
Amazon,Just had to go to be provocation specification,5,Positive
Amazon,"this app is no longer supported on tablets, and obviously for no good reason.",1,Negative
Amazon,Will you please fix the bug so I can get on?,2,Negative
Amazon,"I think Amazon should compensate customers, like Temu does, if their package is late. They should offer a 50% discount or a $15 gift card. I pay for Amazon Prime because it's supposedly fast, but the products are always late, so I'm giving them a 2.",2,Negative
Amazon,"No better place to shop,I don't know what I would do without it 😔",5,Positive
Amazon,Have Delivery Person KNOCK on Apt 2 Door for all packages. THANK YOU KINDLY,5,Positive
Amazon,"Grateful for this website, they are GREAT and the customer service is Fabulous.",5,Positive
Amazon,great service,5,Positive
Amazon,Ease of use!,5,Positive
Amazon,"Ama, love it. ❤️",5,Positive
Amazon,great,5,Positive
Amazon,"crashing, has a bug, needs update",1,Negative
Amazon,when there is a bug in the app it takes forever to get fixed.,1,Negative
Amazon,easy to use safe fast delivery and they carry every product,5,Positive
Amazon,This app is designed to make it difficult for you to find anything account related. Constant running in circles. This includes your Smart TV. It needs a competitor. I'm so over Amazon,3,Neutral
